ResponseId,Q3.6,StartDate,EndDate,Status,Progress,DurationSec,Finished,RecordedDate,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,ConsentForm,DemoState,DemoZip,DemoGender,DemoAge,DemoRace,DemoEdu,DemoSalary,PersonalExpYN,EEAttributionNoExper,PersonalExpType,PersonalExpTypeOE,PersonalExpImpact,PersonalExpImpactOE,EEIntensity,EEFrequency,EEAttributionExper,CCHumanCaused,PsyDistClimateGroup,PsyDistNumber,PsyDistLocal,PsyDistFar,PsyDistDevelop,PsyDistImpact,PsyDistEffects,RVResponsibilityLocal1,RVResponsibilityGlobal1,RVInstrumentalLocal1,RVInstrumentalGlobal1,RVGroupIDLocal1,RVGroupIDGlobal1,RVKinshipLocal1,RVKinshipGlobal1,RVPersIDLocal1,RVPersIDGlobal1,RVCareLocal1,RVCareGlobal1,RVProgressLocal1,RVProgressGlobal1,RVResponsibilityGlobal2,RVResponsibilityLocal2,RVInstrumentalGlobal2,RVInstrumentalLocal2,RVGroupIDGlobal2,RVGroupIDLocal2,RVKinshipGlobal2,RVKinshipLocal2,RVPersIDGlobal2,RVPersIDLocal2,RVCareGlobal2,RVCareLocal2,RVProgressGlobal2,RVProgressLocal2,WTPPolicy,EcolEconGrowth,EcolEconRelationship,EcolEconGraphic,Q8.1_FirstClick,Q8.1_LastClick,Q8.1_PageSubmit,Q8.1_ClickCount,Q139_FirstClick,Q139_LastClick,Q139_PageSubmit,Q139_ClickCount,Q9.1_FirstClick,Q9.1_LastClick,Q9.1_PageSubmit,Q9.1_ClickCount,Q10.1_FirstClick,Q10.1_LastClick,Q10.1_PageSubmit,Q10.1_ClickCount,Q11.1_FirstClick,Q11.1_LastClick,Q11.1_PageSubmit,Q11.1_ClickCount,Q12.1_FirstClick,Q12.1_LastClick,Q12.1_PageSubmit,Q12.1_ClickCount,Q13.1_FirstClick,Q13.1_LastClick,Q13.1_PageSubmit,Q13.1_ClickCount,Q14.1_FirstClick,Q14.1_LastClick,Q14.1_PageSubmit,Q14.1_ClickCount,Q138_FirstClick,Q138_LastClick,Q138_PageSubmit,Q138_ClickCount,CCHumanActivity,CCHumanActDeforest,CCHumanActFossil,CCHumanActCigarette,CCHumanActCFC,CCHumanActToxic,CCHumanActNuclear,QuizSciAgree,QuizCarbonLevels,QuizEmissionYear,QuizActDeforest,QuizActFossil,QuizSciAgreeScore,QuizCarbonScore,QuizEmisYearScore,QuizCCHumanActScore,QuizScore,PriorityTerrorist,PriorityEconomy,PriorityHealthcare,PriorityEducation,PriorityEnvironment,PriorityImmigration,PriorityBudget,PriorityClimate,PriorityJob,PriorityMilitary,PriorityRace,PriorityCovid,DemoPresElection,DemoPolitical,Score,opp,RISN,rid,Q_TotalDuration,Q_BallotBoxStuffing,gc,term,wtpValue,Create.New.Field.or.Choose.From.Dropdown...,LS,Q60...Parent.Topics,Q60...Topics,EEAttributionAll,EEExposure,CCDenierOrNot,RVRespGlAll,RVRespLoAll,RVInstruGlAll,RVInstruLoAll,RVGrpIDGlAll,RVGrpIDLoAll,RVKinshipGlAll,RVKinshipLoAll,RVPersIDGlAll,RVPersIDLoAll,RVCareGlAll,RVCareLoAll,RVProgressGlAll,RVProgressLoAll,RVWhichGroup,DemoPol.3GRModSeparate,DemoPol.3Groups,PersonalExpType_wildfire,PersonalExpType_hurricane,PersonalExpType_flood,PersonalExpType_heat,PersonalExpType_drought,PersonalExpType_tornado,PersonalExpType_other,PersonalExpType_total,PersonalExpImpact_smoke,PersonalExpImpact_sheltering,PersonalExpImpact_nearmiss,PersonalExpImpact_evacuate,PersonalExpImpact_livingquarterdamage,PersonalExpImpact_livingquarterlost,PersonalExpImpact_incomelost,PersonalExpImpact_other,PersonalExpImpact_total,EEExposureAll,extremeExperienceYN,EEIntensityAll,wtp,c2,c3,t1a,t1b,t2a,t2b,t3a,t3b,t4,c1,t1,t2,t3,tA,tB,climateTopPriority,EEFrequency_std,EEIntensity_std,EEExposure_std,EEAttributionAll_std,EEAttributionXIntensity,EEAttributionXExposure,EEExposureAll_std,EEIntensityAll_std,DuplicatedZip
R_1nP0g7kdbjv40bz,NA,12/24/20 7:35,12/24/20 7:46,0,100,634,1,12/24/20 7:46,anonymous,EN,1,NA,0,0,NA,1,New Hampshire,3465,Man,2,White,College (2 or 4 year),3,2,7,NA,NA,NA,NA,NA,NA,NA,1,2,8,3,6,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,2,2,6,5,5,4,5,5,5,6,5,5,1,1,1,NA,0,0,145.651,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,NA,NA,NA,NA,95,4,3,1,1,2,2,NA,2,6,4,4,3,3,4,2,3,4,4,3,2,4,3,4,5,qual2599-0922Wildfire,9570376,5fe4a73a-936c-75ed-a036-c76e2e083cad,634,NA,1,NA,85,NA,714,NA,NA,7,NA,0,6,6,2,2,6,5,5,4,5,5,5,6,5,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,0.387815771,NA,NA,-0.850258229,-0.801451504,TRUE
R_SHu849lrE7bjuy5,NA,1/13/21 3:22,1/13/21 3:36,0,100,863,1,1/13/21 3:36,anonymous,EN,1,NA,0,5,NA,1,New Hampshire,3561,Woman,5,White,College (2 or 4 year),5,2,6,NA,NA,NA,NA,NA,NA,NA,1,2,8,6,3,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,1,1,3,3,5,5,6,6,6,6,2,2,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.734,21.734,191.32,1,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,NA,NA,NA,NA,97,4,2,NA,NA,NA,NA,NA,NA,NA,3,4,4,3,4,3,3,4,3,3,4,4,3,4,6,qual2599-0922Wildfire,9712927,5ffec9e7-d355-bce9-c96b-2ab1460f89d6,863,NA,1,NA,85,NA,965,NA,NA,6,NA,0,6,6,1,1,3,3,5,5,6,6,6,6,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,NA,NA,NA,0.048483906,NA,NA,-0.850258229,-0.801451504,TRUE
R_roJfHoiUkYPzpip,NA,12/27/20 13:16,12/27/20 13:38,0,100,1331,1,12/27/20 13:38,anonymous,EN,0.9,NA,0,0,NA,1,New Hampshire,3570,Man,6,White,High school,4,2,9,NA,NA,NA,NA,NA,NA,NA,1,2,7,5,2,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,5,6,4,5,6,6,6,6,4,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,164.163,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,1,NA,2,NA,NA,50,4,2,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,4,3,4,3,3,3,3,4,2,3,4,qual2599-0922Wildfire,9559915,5fe8eb9b-341c-cd0a-dc44-a2c82cd63f02,1331,NA,1,NA,105,NA,214,NA,NA,9,NA,0,6,6,6,6,5,6,4,5,6,6,6,6,4,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,1.066479503,NA,NA,-0.850258229,-0.801451504,TRUE
R_UhxOnQMQzvKOXXb,7,1/12/21 21:03,1/12/21 21:17,0,100,861,1,1/12/21 21:17,anonymous,EN,1,NA,0,0,NA,1,New Hampshire,3570,Man,1,White,College (2 or 4 year),3,1,NA,1 4 5 6,NA,1 3 7,NA,4,3,7,1,2,8,6,6,1,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,6,7,5,5,5,5,5,6,6,7,1,6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.355,113.415,255.999,13,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,2,NA,NA,NA,1,90,4,2,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,4,3,4,4,3,2,4,4,3,4,9,qual2599-0922Wildfire,9625650,5ffe70c7-193e-d365-2f4c-7d9f84574e41,861,NA,1,NA,65,NA,491,NA,NA,7,7,0,5,5,4,5,6,7,5,5,5,5,5,6,6,7,2,2,2,1,0,0,1,1,1,0,4,1,0,1,0,0,0,1,0,3,7,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0.470028933,-0.271298156,-0.022016459,0.387815771,28,49,0.851374419,0.58568264,TRUE
R_z2LzD9dP0wCyTfz,NA,12/23/20 16:37,12/23/20 17:06,0,100,1714,1,12/23/20 17:06,anonymous,EN,0.9,NA,0,0,NA,1,New Hampshire,3576,Man,6,"American Indian or Alaska Native,White",High school,4,2,10,NA,NA,NA,NA,NA,NA,NA,1,3,10,7,1,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,180.455,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,1,NA,NA,2,NA,100,4,2,NA,1,2,2,2,1,7,4,3,3,2,3,4,3,3,2,4,2,3,2,4,8,qual2599-0922Wildfire,9492414,5fe3d4ab-f0a4-82dd-3041-63af5c982839,1714,NA,1,NA,265,NA,1017,NA,NA,10,NA,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,1.405811368,NA,NA,-0.850258229,-0.801451504,TRUE
R_1r8PR8Lahae9evY,NA,1/13/21 5:50,1/13/21 5:59,0,100,544,1,1/13/21 5:59,anonymous,EN,1,NA,0,0,NA,1,New Hampshire,3576,Man,1,White,High school,2,2,3,NA,NA,NA,NA,NA,NA,NA,2,1,4,2,3,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,6,6,1,2,1,5,3,2,2,3,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.947,157.064,158.338,26,14,1,NA,NA,2,NA,NA,57,4,2,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,2,2,4,2,3,2,2,2,1,3,4,qual2599-0922Wildfire,9712927,5ffeec83-64a1-1db2-6ee3-a7a13b92e34d,544,NA,1,NA,165,NA,965,NA,NA,3,NA,1,5,5,4,5,6,6,1,2,1,5,3,2,2,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,-0.969511691,NA,NA,-0.850258229,-0.801451504,TRUE
R_Rw9kx1axDisKrMl,10,12/20/20 5:34,12/20/20 5:50,0,100,965,1,12/20/20 5:50,anonymous,EN,1,NA,0,0,NA,1,New Hampshire,3581,Man,4,White,Graduate degree,3,1,NA,2,NA,NA,NA,7,2,10,1,3,10,7,1,4,7,2,7,7,1,1,7,7,7,7,7,4,4,4,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,3,2.193,38.072,188.831,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,2,NA,NA,NA,NA,100,4,2,1,1,2,2,2,2,8,3,3,4,4,4,3,3,4,3,3,3,4,1,7,2,qual2599-0922Wildfire,9510206,5fdf44d9-ca51-50b5-ee15-cdc4bab9ef24,965,NA,1,NA,85,NA,310,NA,NA,10,9,0,7,7,1,1,7,7,7,7,4,7,4,4,7,7,1,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.329521125,0.973025196,0.647991961,1.405811368,70,90,1.337555176,1.626033248,TRUE
R_3fduRgtNGQ2K4E1,NA,12/21/20 13:34,12/21/20 13:57,0,100,1357,1,12/21/20 13:57,anonymous,EN,1,NA,0,0,NA,1,New Hampshire,3581,Woman,6,White,High school,4,2,8,NA,NA,NA,NA,NA,NA,NA,1,2,8,6,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,2,2,7,7,7,7,7,7,6,7,7,7,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.933,191.385,191.996,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,2,1,NA,NA,NA,2,3,3,NA,1,NA,NA,NA,1,1,3,3,4,4,3,3,3,4,4,3,4,4,3,4,5,qual2599-0922Wildfire,9510206,5fe10694-789b-e43d-19aa-0fbf65a33199,1357,NA,1,NA,85,NA,310,NA,NA,8,NA,0,7,7,2,2,7,7,7,7,7,7,6,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,NA,NA,NA,0.727147637,NA,NA,-0.850258229,-0.801451504,TRUE
R_XRiKOqnR8PLpV5f,8,1/5/21 12:03,1/5/21 12:31,0,100,1677,1,1/5/21 12:31,anonymous,EN,0.9,NA,0,0,NA,1,New Hampshire,3582,Man,4,White,High school,2,1,NA,2,NA,NA,NA,7,2,8,1,3,10,6,2,4,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,1,1,7,7,7,7,6,7,7,7,4,4,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,184.043,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,NA,NA,NA,NA,96,4,2,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,2,4,4,4,3,4,4,3,6,4,qual2599-0922Wildfire,9625650,5ff4b7f1-379a-cf93-c5f6-0341d0cd5c76,1677,NA,1,NA,165,NA,491,NA,NA,8,9,0,7,7,1,1,7,7,7,7,6,7,7,7,4,4,2,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,1,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,-0.329521125,0.973025196,0.647991961,0.727147637,56,72,1.337555176,1.626033248,TRUE
R_eWHBQOZ4oa27KgN,6,1/17/21 8:18,1/17/21 8:46,0,100,1669,1,1/17/21 8:46,anonymous,EN,NA,NA,0,0,NA,1,New Hampshire,3582,Man,4,White,Pre-high school,2,1,NA,2 6,NA,5,NA,7,2,6,1,3,10,6,5,1,6,2,7,7,1,1,7,7,7,7,7,7,7,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,386.141,387.592,388.794,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,NA,NA,NA,NA,100,4,2,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,4,3,4,4,4,3,4,4,3,6,4,qual2599-0922Wildfire,9740742,60045508-e003-5b15-4156-3744bac193a2,1669,NA,1,NA,85,NA,320,NA,NA,6,9,0,7,7,1,1,7,7,7,7,7,7,7,7,4,4,1,3,3,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,9,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.329521125,0.973025196,0.647991961,0.048483906,42,54,1.337555176,1.626033248,TRUE
R_3jfKq3NDjSEqU8u,1,1/22/21 21:05,1/22/21 21:15,0,100,642,1,1/22/21 21:15,anonymous,EN,0.9,NA,0,0,NA,1,New Hampshire,3582,Man,1,American Indian or Alaska Native,Graduate degree,7,1,NA,2 3,NA,NA,NA,5,2,1,1,2,7,4,3,4,6,3,5,4,4,3,4,6,7,7,5,5,6,4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.26,99.789,101.5,5,NA,NA,NA,NA,26,NA,1,NA,NA,NA,2,71,2,2,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,2,4,3,2,3,4,4,2,1,3,3,qual2599-0922Wildfire,9714110,600ba08d-6b2f-a0e5-4e51-96fe3b9c08ee,642,NA,1,NA,185,NA,725,NA,NA,1,7,0,4,5,3,4,6,4,7,7,5,5,4,6,6,6,1,1,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-0.329521125,0.143476295,-0.022016459,-1.648175423,5,7,0.851374419,0.932466176,TRUE
R_291aJ0bJ4RAPM3F,NA,12/20/20 15:52,12/20/20 16:05,0,100,780,1,12/20/20 16:05,anonymous,EN,1,NA,0,0,NA,1,New Hampshire,3584,Man,3,White,College (2 or 4 year),3,2,9,NA,NA,NA,NA,NA,NA,NA,1,3,9,6,1,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,1,1,7,7,5,7,7,7,7,7,6,6,1,1,NA,2,0,0,77.963,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,NA,NA,NA,NA,95,4,2,1,1,2,2,2,2,8,2,4,4,NA,4,3,3,4,3,1,4,4,3,3,4,qual2599-0922Wildfire,9510206,5fdfd57e-f807-1226-02ff-0e30500baca1,780,NA,1,NA,165,NA,310,NA,NA,9,NA,0,7,7,1,1,7,7,5,7,7,7,7,7,6,6,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,1.066479503,NA,NA,-0.850258229,-0.801451504,TRUE
R_2WwFJUemLOwvYoZ,NA,1/5/21 6:08,1/5/21 6:17,0,100,533,1,1/5/21 6:17,anonymous,EN,0.9,NA,0,0,NA,1,New Hampshire,3584,Man,2,White,College (2 or 4 year),1,2,1,NA,NA,NA,NA,NA,NA,NA,2,1,0,1,1,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.227,3.227,162.647,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,1,NA,2,NA,1,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,qual2599-0922Wildfire,9625650,5ff46487-630d-de15-ed16-42e02a7bb32e,533,NA,1,NA,45,NA,491,NA,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,NA,NA,NA,-1.648175423,NA,NA,-0.850258229,-0.801451504,TRUE
R_2bKnDuczDKZd1Ea,NA,1/13/21 10:37,1/13/21 10:48,0,100,662,1,1/13/21 10:48,anonymous,EN,1,NA,0,0,NA,1,New Hampshire,3585,Woman,6,White,College (2 or 4 year),3,2,9,NA,NA,NA,NA,NA,NA,NA,1,2,8,5,5,4,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,6,6,6,5,5,5,5,6,6,6,5,1,2,1,NA,11.679,34.817,79.698,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,NA,NA,NA,NA,93,4,2,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,4,3,4,4,3,3,3,4,3,4,6,qual2599-0922Wildfire,9712927,5fff2fc7-432a-8652-291a-9e31a3a7346a,662,NA,1,NA,85,NA,965,NA,NA,9,NA,0,6,6,5,6,6,6,5,5,5,5,6,6,6,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,1.066479503,NA,NA,-0.850258229,-0.801451504,TRUE
R_WigLeATzgttKMa5,NA,1/20/21 14:48,1/20/21 14:58,0,100,554,1,1/20/21 14:58,anonymous,EN,1,NA,0,0,NA,1,New Hampshire,3598,Woman,3,White,High school,2,2,1,NA,NA,NA,NA,NA,NA,NA,3,1,6,4,4,4,4,2,6,6,3,3,5,7,4,5,4,5,3,5,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,NA,3.184,84.376,85.354,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,NA,NA,NA,NA,80,4,2,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,3,3,4,4,3,3,4,4,3,4,6,qual2599-0922Wildfire,9625650,6008a534-3222-fbce-2ec0-a57815ac491d,554,NA,1,NA,185,NA,491,NA,NA,1,NA,1,6,6,3,3,7,5,5,4,5,4,5,3,6,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,-1.648175423,NA,NA,-0.850258229,-0.801451504,TRUE
R_273fNZK7TUXSGq7,1,12/24/20 8:07,12/24/20 8:19,0,100,726,1,12/24/20 8:19,anonymous,EN,1,NA,0,0,NA,1,New Hampshire,3603,Man,3,White,High school,6,1,NA,2 6,NA,3 6,NA,3,5,1,3,1,3,2,2,NA,2,7,4,4,7,7,3,4,5,4,6,5,5,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.483,15.492,163.261,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,2,1,NA,NA,NA,NA,97,4,2,1,1,2,2,2,2,8,4,4,4,4,4,4,4,2,4,4,2,3,2,1,7,qual2599-0922Wildfire,9559915,5fe4ae98-cef2-c745-8c65-851dff00eacb,726,NA,1,NA,125,NA,214,NA,NA,1,8,1,4,4,7,7,4,3,4,5,5,6,5,5,5,3,1,1,1,0,1,0,0,0,1,0,2,0,0,1,0,0,1,0,0,2,8,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2.069129049,-0.686072606,0.312987751,-1.648175423,3,8,1.094464798,0.238899104,TRUE
R_3gNsdaecnthLAu2,2,1/12/21 20:06,1/12/21 20:23,0,100,1048,1,1/12/21 20:23,anonymous,EN,0.9,NA,0,0,NA,1,New Hampshire,3603,Woman,6,White,College (2 or 4 year),4,1,NA,4 5,NA,2,NA,7,2,2,3,1,5,2,4,4,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,2,2,6,6,4,4,4,4,6,4,6,6,2,5,1,NA,NA,NA,NA,NA,150.325,150.325,151.28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,2,NA,NA,NA,NA,97,4,2,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,3,4,4,2,4,4,3,4,2,2,8,qual2599-0922Wildfire,9714110,5ffe638b-9ee9-136c-ff5c-66852670f01f,1048,NA,1,NA,105,NA,725,NA,NA,2,9,1,6,6,2,2,6,6,4,4,4,4,6,4,6,6,2,1,1,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,1,9,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.329521125,0.973025196,0.647991961,-1.308843557,14,18,1.337555176,1.626033248,TRUE
R_1CrVaHbziyxHcO8,10,1/20/21 12:29,1/20/21 14:14,0,100,6292,1,1/20/21 14:14,anonymous,EN,1,NA,0,0,NA,1,New Hampshire,3609,Woman,2,White,College (2 or 4 year),3,1,NA,5,NA,NA,NA,1,2,10,1,3,10,7,7,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,1,1,7,7,7,7,7,7,7,7,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.46,644.387,4837.72,3,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,2,NA,1,NA,NA,97,4,1,NA,NA,NA,NA,NA,NA,NA,2,2,4,4,4,2,1,4,3,1,4,4,3,7,5,qual2599-0922Wildfire,9712927,60088490-0090-e2f3-bafc-4e2dfdafdf63,6292,NA,1,NA,105,NA,965,NA,NA,10,3,0,7,7,1,1,7,7,7,7,7,7,7,7,1,1,2,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,-0.329521125,-1.515621508,-1.3620333,1.405811368,10,30,-0.120987094,-0.454667968,TRUE
